Id,When,DataType,NAICS,ServiceDetail,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan,ModifiedDate
43056,8/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,25912000,68514000,245043000,3043000,4231000,,5301000,51662000,,72299000,8428000,9/23/2021 8:59:32 AM
43057,8/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,402047000,620429000,3268470000,82297000,45349000,28691000,76303000,1195077000,20180000,721804000,69119000,9/23/2021 8:59:32 AM
43058,8/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,411884000,460605000,3112666000,96132000,70909000,46012000,85043000,1307090000,17160000,520644000,89288000,9/23/2021 8:59:32 AM
43059,8/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,53575000,82864000,524920000,15551000,4109000,,8617000,246846000,,99950000,7972000,9/23/2021 8:59:32 AM
43060,8/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,833679000,1090630000,6450657000,182859000,107351000,70527000,148689000,2563402000,26381000,1251159000,161022000,9/23/2021 8:59:32 AM
43061,9/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,25085000,61583000,220269000,2814000,3965000,,4498000,46290000,,63525000,7823000,9/23/2021 8:59:32 AM
43062,9/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,362148000,543172000,2904497000,74366000,38037000,24090000,65064000,1076647000,15885000,636550000,62222000,9/23/2021 8:59:32 AM
43063,9/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,385489000,418151000,2863524000,88322000,63071000,40995000,78597000,1209138000,14680000,476417000,81393000,9/23/2021 8:59:32 AM
43064,9/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,58656000,91211000,573430000,17797000,,,10804000,264366000,,110048000,8989000,9/23/2021 8:59:32 AM
43065,9/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,830956000,1100354000,6453375000,181948000,106481000,70423000,148175000,2550084000,26555000,1263898000,159557000,9/23/2021 8:59:32 AM
43066,10/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,25938000,60851000,219857000,2914000,4269000,,4093000,44172000,,64882000,8079000,9/23/2021 8:59:32 AM
43067,10/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,358430000,519892000,2840072000,73568000,36238000,21374000,58246000,1059163000,11630000,632305000,62994000,9/23/2021 8:59:32 AM
43068,10/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,400252000,428467000,2953542000,90108000,65292000,42508000,79566000,1256025000,13900000,484710000,85328000,9/23/2021 8:59:32 AM
43069,10/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,59417000,94129000,598280000,21506000,5757000,,13073000,276004000,,111862000,9231000,9/23/2021 8:59:32 AM
43070,10/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,833246000,1109000000,6478926000,182801000,106322000,70702000,147326000,2561997000,26593000,1263900000,161716000,9/23/2021 8:59:32 AM
43071,11/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,26163000,60546000,213930000,2797000,4167000,,3892000,41904000,,62371000,7784000,9/23/2021 8:59:32 AM
43072,11/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,357615000,515503000,2804519000,73670000,34278000,20448000,53657000,1060722000,9519000,610415000,62697000,9/23/2021 8:59:32 AM
43073,11/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,380846000,408518000,2796144000,85773000,60852000,39823000,74772000,1191789000,12591000,454384000,79838000,9/23/2021 8:59:32 AM
43074,11/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,55372000,85219000,570446000,19920000,5167000,,12117000,265419000,,111426000,8972000,9/23/2021 8:59:32 AM
43075,11/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,828452000,1114631000,6497402000,182998000,106068000,70081000,147414000,2568336000,26800000,1275732000,161355000,9/23/2021 8:59:32 AM
43076,12/1/2019 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,27178000,63441000,226922000,2902000,4176000,,3983000,48838000,,64301000,7869000,9/23/2021 8:59:32 AM
43077,12/1/2019 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,378230000,560300000,3014891000,79559000,36104000,21389000,55033000,1150044000,10681000,651536000,65921000,9/23/2021 8:59:32 AM
43078,12/1/2019 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,384247000,408655000,2788100000,86347000,60230000,39756000,74011000,1189777000,12558000,445504000,80059000,9/23/2021 8:59:32 AM
43079,12/1/2019 12:00:00 AM,Unadjusted,Special food services,Receipts,55899000,88597000,566076000,16818000,4554000,,10466000,258623000,,115950000,8875000,9/23/2021 8:59:32 AM
43080,12/1/2019 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,832397000,1113444000,6505406000,183175000,105923000,69726000,148095000,2568073000,27065000,1280689000,161504000,9/23/2021 8:59:32 AM
43081,1/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,20935000,51552000,180921000,,3581000,,3214000,34309000,,55346000,6635000,9/23/2021 8:59:32 AM
43082,1/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,320116000,473746000,2501907000,68127000,29635000,15554000,43949000,938610000,8237000,543012000,55998000,9/23/2021 8:59:32 AM
43083,1/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,346519000,370872000,2523264000,77237000,53769000,32339000,65672000,1077022000,11410000,409332000,72797000,9/23/2021 8:59:32 AM
43084,1/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,48375000,77176000,460107000,14776000,4296000,,9650000,205060000,,87836000,7541000,9/23/2021 8:59:32 AM
43085,1/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,824029000,1088742000,6390026000,181184000,105379000,63088000,145544000,2511116000,26383000,1269954000,159903000,9/23/2021 8:59:32 AM
43086,2/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,22904000,57846000,192512000,2614000,3842000,,3430000,36080000,,54608000,7743000,9/23/2021 8:59:32 AM
43087,2/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,337686000,492090000,2550261000,68940000,29227000,16367000,45919000,943151000,8175000,546482000,56559000,9/23/2021 8:59:32 AM
43088,2/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,336250000,363896000,2428565000,75051000,50752000,33272000,62825000,1027619000,10958000,391070000,70527000,9/23/2021 8:59:32 AM
43089,2/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,51165000,78917000,482870000,16728000,4692000,,10495000,212054000,,94802000,7878000,9/23/2021 8:59:32 AM
43090,2/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,828233000,1087715000,6299948000,176893000,102438000,67605000,143319000,2457151000,26001000,1238953000,156722000,9/23/2021 8:59:32 AM
43091,3/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,,47444000,120160000,,2051000,,1726000,18973000,,29739000,,9/23/2021 8:59:32 AM
43092,3/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,195522000,292948000,1479355000,,19054000,10884000,26441000,527195000,,319040000,,9/23/2021 8:59:32 AM
43093,3/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,285578000,306235000,2044482000,69860000,44609000,28908000,55733000,863743000,9287000,311833000,63011000,9/23/2021 8:59:32 AM
43094,3/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,38324000,62345000,344980000,12360000,3371000,,8163000,150621000,,58397000,6491000,9/23/2021 8:59:32 AM
43095,3/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,540083000,726423000,4089010000,126976000,71965000,48441000,96848000,1588339000,,754748000,108734000,9/23/2021 8:59:32 AM
43096,4/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,,13404000,,,206000,,,,,3367000,,9/23/2021 8:59:32 AM
43097,4/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,86071000,123896000,644539000,21684000,11577000,4557000,9821000,227687000,,138918000,16022000,9/23/2021 8:59:32 AM
43098,4/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,239205000,250704000,1608347000,60835000,38833000,24246000,43559000,642097000,8833000,237305000,57719000,9/23/2021 8:59:32 AM
43099,4/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,19706000,28229000,143213000,,1217000,,2539000,55926000,,24355000,3431000,9/23/2021 8:59:32 AM
43100,4/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,356016000,426983000,2460985000,90027000,54343000,33007000,59870000,938027000,,403255000,79028000,9/23/2021 8:59:32 AM
43101,5/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,3164000,25805000,40554000,418000,908000,,,3457000,,4234000,1732000,9/23/2021 8:59:32 AM
43102,5/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,153879000,207534000,1009812000,33019000,18209000,8234000,16736000,325768000,3896000,215316000,24242000,9/23/2021 8:59:32 AM
43103,5/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,316217000,321235000,2181693000,80448000,53868000,33635000,60575000,855273000,12075000,362874000,79208000,9/23/2021 8:59:32 AM
43104,5/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,22512000,32552000,173110000,5499000,1681000,,3602000,67384000,,33690000,4073000,9/23/2021 8:59:32 AM
43105,5/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,468167000,559495000,3197823000,112311000,72387000,43219000,79151000,1176804000,15848000,558656000,102214000,9/23/2021 8:59:32 AM
43106,6/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,13576000,57091000,110527000,1534000,2975000,,1941000,10250000,,15530000,6179000,9/23/2021 8:59:32 AM
43107,6/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,256340000,382308000,1586924000,62486000,25338000,13816000,37222000,450452000,7334000,303501000,43659000,9/23/2021 8:59:32 AM
43108,6/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,348411000,347476000,2437295000,88201000,57769000,38008000,68304000,960199000,13113000,427292000,81917000,9/23/2021 8:59:32 AM
43109,6/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,23281000,35534000,194378000,6099000,1484000,,2517000,75376000,,43611000,4235000,9/23/2021 8:59:32 AM
43110,6/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,610030000,784850000,4094891000,152008000,82856000,51297000,106283000,1417253000,18208000,730508000,130654000,9/23/2021 8:59:32 AM
43111,7/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,15832000,53953000,151135000,1844000,3733000,,2818000,19397000,,42263000,8081000,9/23/2021 8:59:32 AM
43112,7/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,285463000,437461000,2134479000,67288000,31188000,19072000,47447000,682307000,10184000,498076000,50603000,9/23/2021 8:59:32 AM
43113,7/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,372053000,399068000,2709618000,93045000,62606000,42706000,77024000,1074056000,15187000,478040000,88507000,9/23/2021 8:59:32 AM
43114,7/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,26869000,40727000,218407000,7369000,1573000,,3487000,79837000,,50664000,4709000,9/23/2021 8:59:32 AM
43115,7/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,623849000,827844000,4690630000,162368000,86181000,56482000,110989000,1713209000,19120000,934984000,143385000,9/23/2021 8:59:32 AM
43116,8/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,15904000,51107000,154994000,1772000,3937000,,3016000,24958000,,43260000,7633000,9/23/2021 8:59:32 AM
43117,8/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,300252000,467523000,2370420000,65594000,33498000,20569000,50989000,814444000,11860000,544858000,55008000,9/23/2021 8:59:32 AM
43118,8/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,377594000,408195000,2750451000,91321000,63505000,43823000,78819000,1102847000,15756000,471766000,90047000,9/23/2021 8:59:32 AM
43119,8/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,28042000,44701000,234379000,6726000,1796000,,3772000,89273000,,51987000,4689000,9/23/2021 8:59:32 AM
43120,8/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,662529000,857063000,5007197000,158175000,89606000,59754000,115973000,1895462000,20661000,990542000,145462000,9/23/2021 8:59:32 AM
43121,9/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,16082000,44419000,138635000,1844000,3768000,,2784000,22724000,,36412000,7310000,9/23/2021 8:59:32 AM
43122,9/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,290040000,427367000,2228480000,66616000,32137000,19303000,47930000,782727000,10900000,491351000,54908000,9/23/2021 8:59:32 AM
43123,9/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,363656000,390845000,2658821000,87976000,60409000,41099000,76945000,1087206000,14489000,444325000,85338000,9/23/2021 8:59:32 AM
43124,9/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,30509000,45948000,257974000,8158000,2288000,,4969000,102046000,,54672000,5702000,9/23/2021 8:59:32 AM
43125,9/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,688108000,896135000,5198960000,164035000,94075000,62991000,122659000,1981565000,22457000,1003082000,151415000,9/23/2021 8:59:32 AM
43126,10/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,16000000,43540000,114104000,1398000,3909000,,2733000,16550000,,19039000,7271000,9/23/2021 8:59:32 AM
43127,10/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,289364000,415922000,1888828000,54593000,28849000,17939000,49690000,663333000,9450000,302002000,52713000,9/23/2021 8:59:32 AM
43128,10/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,363887000,392199000,2647712000,86784000,59521000,42402000,78058000,1095150000,13967000,424398000,84777000,9/23/2021 8:59:32 AM
43129,10/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,29761000,49332000,266787000,9345000,2409000,,5796000,104376000,,55465000,5929000,9/23/2021 8:59:32 AM
43130,10/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,680042000,905113000,4795566000,146629000,91871000,64353000,128283000,1824740000,23885000,773023000,145001000,9/23/2021 8:59:32 AM
43131,11/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,13190000,36577000,92770000,998000,2697000,,2094000,14720000,,12822000,6763000,9/23/2021 8:59:32 AM
43132,11/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,245972000,346425000,1643384000,32605000,26778000,18248000,38441000,616887000,8265000,264392000,40601000,9/23/2021 8:59:32 AM
43133,11/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,331864000,356019000,2464745000,72981000,56441000,40764000,74082000,1033426000,13487000,405644000,74136000,9/23/2021 8:59:32 AM
43134,11/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,28208000,47244000,248274000,7373000,2264000,,5288000,95843000,,51952000,5791000,9/23/2021 8:59:32 AM
43135,11/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,652752000,839187000,4644375000,116662000,93967000,66891000,127382000,1790485000,25276000,784787000,134425000,9/23/2021 8:59:32 AM
43136,12/1/2020 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,6800000,40384000,82520000,620000,2702000,,1529000,11181000,,12353000,4269000,9/23/2021 8:59:32 AM
43137,12/1/2020 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,166105000,357434000,1486320000,37921000,27710000,19954000,26867000,528953000,6438000,267968000,42497000,9/23/2021 8:59:32 AM
43138,12/1/2020 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,330083000,365650000,2447400000,78061000,55701000,40977000,71595000,1015007000,13131000,392697000,78414000,9/23/2021 8:59:32 AM
43139,12/1/2020 12:00:00 AM,Unadjusted,Special food services,Receipts,30136000,51480000,267207000,6444000,2403000,,4599000,102931000,,58751000,6115000,9/23/2021 8:59:32 AM
43140,12/1/2020 12:00:00 AM,Seasonally adjusted,"Total, food services and drinking places",Receipts,538589000,814801000,4250426000,121752000,89702000,67485000,108953000,1596885000,21769000,744157000,133999000,9/23/2021 8:59:32 AM
43141,1/1/2021 12:00:00 AM,Unadjusted,Drinking places (alcoholic beverages),Receipts,2871000,33732000,56432000,377000,2024000,,1462000,5684000,,5936000,2685000,9/23/2021 8:59:32 AM
43142,1/1/2021 12:00:00 AM,Unadjusted,Full-service restaurants,Receipts,128841000,355793000,1244839000,32852000,18218000,16716000,35347000,369582000,7241000,231885000,44278000,9/23/2021 8:59:32 AM
43143,1/1/2021 12:00:00 AM,Unadjusted,Limited-service eating places,Receipts,318097000,349434000,2225761000,78039000,47042000,35578000,67644000,895441000,12304000,342654000,73739000,9/23/2021 8:59:32 AM
43144,1/1/2021 12:00:00 AM,Unadjusted,Special food services,Receipts,26090000,43102000,214549000,6223000,1681000,,4260000,82978000,,40755000,5319000,9/23/2021 8:59:32 AM
