ID,When,Commodity,WellType,Alberta,ModifiedDate
346586,05-01-2012 12:00:00 AM,Other,Exploratory,2,09-24-2021 02:50:43 PM
346587,05-01-2012 12:00:00 AM,Oil,Development,51,09-24-2021 02:50:43 PM
346588,06-01-2012 12:00:00 AM,Bitumen,Development,130,09-24-2021 02:50:43 PM
346589,06-01-2012 12:00:00 AM,Other,Development,31,09-24-2021 02:50:43 PM
346590,06-01-2012 12:00:00 AM,Oil,Exploratory,10,09-24-2021 02:50:43 PM
346591,06-01-2012 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346592,06-01-2012 12:00:00 AM,Gas,Exploratory,5,09-24-2021 02:50:43 PM
346593,06-01-2012 12:00:00 AM,Gas,Development,20,09-24-2021 02:50:43 PM
346594,06-01-2012 12:00:00 AM,Oil,Development,144,09-24-2021 02:50:43 PM
346595,06-01-2012 12:00:00 AM,Other,Exploratory,2,09-24-2021 02:50:43 PM
346596,07-01-2012 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346597,07-01-2012 12:00:00 AM,Gas,Exploratory,7,09-24-2021 02:50:43 PM
346598,07-01-2012 12:00:00 AM,Oil,Development,225,09-24-2021 02:50:43 PM
346599,07-01-2012 12:00:00 AM,Bitumen,Development,167,09-24-2021 02:50:43 PM
346600,07-01-2012 12:00:00 AM,Other,Exploratory,2,09-24-2021 02:50:43 PM
346601,07-01-2012 12:00:00 AM,Gas,Development,64,09-24-2021 02:50:43 PM
346602,07-01-2012 12:00:00 AM,Oil,Exploratory,19,09-24-2021 02:50:43 PM
346603,07-01-2012 12:00:00 AM,Other,Development,39,09-24-2021 02:50:43 PM
346604,08-01-2012 12:00:00 AM,Other,Exploratory,6,09-24-2021 02:50:43 PM
346605,08-01-2012 12:00:00 AM,Bitumen,Development,204,09-24-2021 02:50:43 PM
346606,08-01-2012 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346607,08-01-2012 12:00:00 AM,Gas,Development,75,09-24-2021 02:50:43 PM
346608,08-01-2012 12:00:00 AM,Other,Development,17,09-24-2021 02:50:43 PM
346609,08-01-2012 12:00:00 AM,Gas,Exploratory,8,09-24-2021 02:50:43 PM
346610,08-01-2012 12:00:00 AM,Oil,Exploratory,17,09-24-2021 02:50:43 PM
346611,08-01-2012 12:00:00 AM,Oil,Development,263,09-24-2021 02:50:43 PM
346612,09-01-2012 12:00:00 AM,Other,Exploratory,2,09-24-2021 02:50:43 PM
346613,09-01-2012 12:00:00 AM,Gas,Exploratory,11,09-24-2021 02:50:43 PM
346614,09-01-2012 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346615,09-01-2012 12:00:00 AM,Other,Development,31,09-24-2021 02:50:43 PM
346616,09-01-2012 12:00:00 AM,Oil,Exploratory,31,09-24-2021 02:50:43 PM
346617,09-01-2012 12:00:00 AM,Oil,Development,274,09-24-2021 02:50:43 PM
346618,09-01-2012 12:00:00 AM,Gas,Development,72,09-24-2021 02:50:43 PM
346619,09-01-2012 12:00:00 AM,Bitumen,Development,220,09-24-2021 02:50:43 PM
346620,10-01-2012 12:00:00 AM,Other,Exploratory,3,09-24-2021 02:50:43 PM
346621,10-01-2012 12:00:00 AM,Oil,Exploratory,20,09-24-2021 02:50:43 PM
346622,10-01-2012 12:00:00 AM,Gas,Development,66,09-24-2021 02:50:43 PM
346623,10-01-2012 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346624,10-01-2012 12:00:00 AM,Bitumen,Development,177,09-24-2021 02:50:43 PM
346625,10-01-2012 12:00:00 AM,Oil,Development,252,09-24-2021 02:50:43 PM
346626,10-01-2012 12:00:00 AM,Gas,Exploratory,13,09-24-2021 02:50:43 PM
346627,10-01-2012 12:00:00 AM,Other,Development,68,09-24-2021 02:50:43 PM
346628,11-01-2012 12:00:00 AM,Oil,Development,233,09-24-2021 02:50:43 PM
346629,11-01-2012 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346630,11-01-2012 12:00:00 AM,Other,Development,42,09-24-2021 02:50:43 PM
346631,11-01-2012 12:00:00 AM,Gas,Exploratory,8,09-24-2021 02:50:43 PM
346632,11-01-2012 12:00:00 AM,Other,Exploratory,8,09-24-2021 02:50:43 PM
346633,11-01-2012 12:00:00 AM,Oil,Exploratory,30,09-24-2021 02:50:43 PM
346634,11-01-2012 12:00:00 AM,Bitumen,Development,174,09-24-2021 02:50:43 PM
346635,11-01-2012 12:00:00 AM,Gas,Development,71,09-24-2021 02:50:43 PM
346636,12-01-2012 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346637,12-01-2012 12:00:00 AM,Gas,Exploratory,12,09-24-2021 02:50:43 PM
346638,12-01-2012 12:00:00 AM,Gas,Development,71,09-24-2021 02:50:43 PM
346639,12-01-2012 12:00:00 AM,Other,Exploratory,1,09-24-2021 02:50:43 PM
346640,12-01-2012 12:00:00 AM,Bitumen,Development,128,09-24-2021 02:50:43 PM
346641,12-01-2012 12:00:00 AM,Oil,Exploratory,30,09-24-2021 02:50:43 PM
346642,12-01-2012 12:00:00 AM,Oil,Development,189,09-24-2021 02:50:43 PM
346643,12-01-2012 12:00:00 AM,Other,Development,29,09-24-2021 02:50:43 PM
346644,01-01-2013 12:00:00 AM,Gas,Development,98,09-24-2021 02:50:43 PM
346645,01-01-2013 12:00:00 AM,Bitumen,Development,169,09-24-2021 02:50:43 PM
346646,01-01-2013 12:00:00 AM,Other,Exploratory,7,09-24-2021 02:50:43 PM
346647,01-01-2013 12:00:00 AM,Other,Development,90,09-24-2021 02:50:43 PM
346648,01-01-2013 12:00:00 AM,Oil,Exploratory,25,09-24-2021 02:50:43 PM
346649,01-01-2013 12:00:00 AM,Gas,Exploratory,14,09-24-2021 02:50:43 PM
346650,01-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346651,01-01-2013 12:00:00 AM,Oil,Development,304,09-24-2021 02:50:43 PM
346652,02-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346653,02-01-2013 12:00:00 AM,Other,Exploratory,5,09-24-2021 02:50:43 PM
346654,02-01-2013 12:00:00 AM,Oil,Exploratory,31,09-24-2021 02:50:43 PM
346655,02-01-2013 12:00:00 AM,Oil,Development,334,09-24-2021 02:50:43 PM
346656,02-01-2013 12:00:00 AM,Gas,Development,96,09-24-2021 02:50:43 PM
346657,02-01-2013 12:00:00 AM,Gas,Exploratory,23,09-24-2021 02:50:43 PM
346658,02-01-2013 12:00:00 AM,Bitumen,Development,155,09-24-2021 02:50:43 PM
346659,02-01-2013 12:00:00 AM,Other,Development,110,09-24-2021 02:50:43 PM
346660,03-01-2013 12:00:00 AM,Oil,Development,233,09-24-2021 02:50:43 PM
346661,03-01-2013 12:00:00 AM,Other,Exploratory,9,09-24-2021 02:50:43 PM
346662,03-01-2013 12:00:00 AM,Oil,Exploratory,21,09-24-2021 02:50:43 PM
346663,03-01-2013 12:00:00 AM,Bitumen,Exploratory,1,09-24-2021 02:50:43 PM
346664,03-01-2013 12:00:00 AM,Gas,Development,62,09-24-2021 02:50:43 PM
346665,03-01-2013 12:00:00 AM,Bitumen,Development,172,09-24-2021 02:50:43 PM
346666,03-01-2013 12:00:00 AM,Gas,Exploratory,10,09-24-2021 02:50:43 PM
346667,03-01-2013 12:00:00 AM,Other,Development,34,09-24-2021 02:50:43 PM
346668,04-01-2013 12:00:00 AM,Oil,Development,57,09-24-2021 02:50:43 PM
346669,04-01-2013 12:00:00 AM,Gas,Development,23,09-24-2021 02:50:43 PM
346670,04-01-2013 12:00:00 AM,Bitumen,Development,128,09-24-2021 02:50:43 PM
346671,04-01-2013 12:00:00 AM,Gas,Exploratory,9,09-24-2021 02:50:43 PM
346672,04-01-2013 12:00:00 AM,Other,Exploratory,1,09-24-2021 02:50:43 PM
346673,04-01-2013 12:00:00 AM,Other,Development,37,09-24-2021 02:50:43 PM
346674,04-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346675,04-01-2013 12:00:00 AM,Oil,Exploratory,4,09-24-2021 02:50:43 PM
346676,05-01-2013 12:00:00 AM,Bitumen,Development,109,09-24-2021 02:50:43 PM
346677,05-01-2013 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346678,05-01-2013 12:00:00 AM,Oil,Exploratory,0,09-24-2021 02:50:43 PM
346679,05-01-2013 12:00:00 AM,Oil,Development,34,09-24-2021 02:50:43 PM
346680,05-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346681,05-01-2013 12:00:00 AM,Other,Development,57,09-24-2021 02:50:43 PM
346682,05-01-2013 12:00:00 AM,Gas,Development,15,09-24-2021 02:50:43 PM
346683,05-01-2013 12:00:00 AM,Gas,Exploratory,8,09-24-2021 02:50:43 PM
346684,06-01-2013 12:00:00 AM,Other,Development,51,09-24-2021 02:50:43 PM
346685,06-01-2013 12:00:00 AM,Gas,Exploratory,8,09-24-2021 02:50:43 PM
346686,06-01-2013 12:00:00 AM,Bitumen,Development,106,09-24-2021 02:50:43 PM
346687,06-01-2013 12:00:00 AM,Oil,Exploratory,7,09-24-2021 02:50:43 PM
346688,06-01-2013 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346689,06-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346690,06-01-2013 12:00:00 AM,Oil,Development,112,09-24-2021 02:50:43 PM
346691,06-01-2013 12:00:00 AM,Gas,Development,22,09-24-2021 02:50:43 PM
346692,07-01-2013 12:00:00 AM,Bitumen,Development,146,09-24-2021 02:50:43 PM
346693,07-01-2013 12:00:00 AM,Oil,Development,204,09-24-2021 02:50:43 PM
346694,07-01-2013 12:00:00 AM,Gas,Development,47,09-24-2021 02:50:43 PM
346695,07-01-2013 12:00:00 AM,Other,Development,46,09-24-2021 02:50:43 PM
346696,07-01-2013 12:00:00 AM,Other,Exploratory,5,09-24-2021 02:50:43 PM
346697,07-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346698,07-01-2013 12:00:00 AM,Gas,Exploratory,10,09-24-2021 02:50:43 PM
346699,07-01-2013 12:00:00 AM,Oil,Exploratory,19,09-24-2021 02:50:43 PM
346700,08-01-2013 12:00:00 AM,Oil,Development,242,09-24-2021 02:50:43 PM
346701,08-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346702,08-01-2013 12:00:00 AM,Gas,Exploratory,9,09-24-2021 02:50:43 PM
346703,08-01-2013 12:00:00 AM,Bitumen,Development,171,09-24-2021 02:50:43 PM
346704,08-01-2013 12:00:00 AM,Other,Development,31,09-24-2021 02:50:43 PM
346705,08-01-2013 12:00:00 AM,Gas,Development,93,09-24-2021 02:50:43 PM
346706,08-01-2013 12:00:00 AM,Other,Exploratory,5,09-24-2021 02:50:43 PM
346707,08-01-2013 12:00:00 AM,Oil,Exploratory,15,09-24-2021 02:50:43 PM
346708,09-01-2013 12:00:00 AM,Oil,Development,242,09-24-2021 02:50:43 PM
346709,09-01-2013 12:00:00 AM,Gas,Exploratory,8,09-24-2021 02:50:43 PM
346710,09-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346711,09-01-2013 12:00:00 AM,Oil,Exploratory,15,09-24-2021 02:50:43 PM
346712,09-01-2013 12:00:00 AM,Bitumen,Development,177,09-24-2021 02:50:43 PM
346713,09-01-2013 12:00:00 AM,Other,Exploratory,4,09-24-2021 02:50:43 PM
346714,09-01-2013 12:00:00 AM,Gas,Development,117,09-24-2021 02:50:43 PM
346715,09-01-2013 12:00:00 AM,Other,Development,39,09-24-2021 02:50:43 PM
346716,10-01-2013 12:00:00 AM,Bitumen,Development,205,09-24-2021 02:50:43 PM
346717,10-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346718,10-01-2013 12:00:00 AM,Other,Exploratory,1,09-24-2021 02:50:43 PM
346719,10-01-2013 12:00:00 AM,Gas,Exploratory,12,09-24-2021 02:50:43 PM
346720,10-01-2013 12:00:00 AM,Other,Development,44,09-24-2021 02:50:43 PM
346721,10-01-2013 12:00:00 AM,Gas,Development,132,09-24-2021 02:50:43 PM
346722,10-01-2013 12:00:00 AM,Oil,Development,220,09-24-2021 02:50:43 PM
346723,10-01-2013 12:00:00 AM,Oil,Exploratory,14,09-24-2021 02:50:43 PM
346724,11-01-2013 12:00:00 AM,Other,Exploratory,5,09-24-2021 02:50:43 PM
346725,11-01-2013 12:00:00 AM,Other,Development,41,09-24-2021 02:50:43 PM
346726,11-01-2013 12:00:00 AM,Bitumen,Development,165,09-24-2021 02:50:43 PM
346727,11-01-2013 12:00:00 AM,Gas,Exploratory,14,09-24-2021 02:50:43 PM
346728,11-01-2013 12:00:00 AM,Oil,Development,179,09-24-2021 02:50:43 PM
346729,11-01-2013 12:00:00 AM,Gas,Development,133,09-24-2021 02:50:43 PM
346730,11-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346731,11-01-2013 12:00:00 AM,Oil,Exploratory,23,09-24-2021 02:50:43 PM
346732,12-01-2013 12:00:00 AM,Other,Development,29,09-24-2021 02:50:43 PM
346733,12-01-2013 12:00:00 AM,Other,Exploratory,3,09-24-2021 02:50:43 PM
346734,12-01-2013 12:00:00 AM,Gas,Development,79,09-24-2021 02:50:43 PM
346735,12-01-2013 12:00:00 AM,Bitumen,Development,110,09-24-2021 02:50:43 PM
346736,12-01-2013 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346737,12-01-2013 12:00:00 AM,Oil,Exploratory,18,09-24-2021 02:50:43 PM
346738,12-01-2013 12:00:00 AM,Gas,Exploratory,15,09-24-2021 02:50:43 PM
346739,12-01-2013 12:00:00 AM,Oil,Development,140,09-24-2021 02:50:43 PM
346740,01-01-2014 12:00:00 AM,Oil,Exploratory,35,09-24-2021 02:50:43 PM
346741,01-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346742,01-01-2014 12:00:00 AM,Oil,Development,335,09-24-2021 02:50:43 PM
346743,01-01-2014 12:00:00 AM,Other,Development,167,09-24-2021 02:50:43 PM
346744,01-01-2014 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346745,01-01-2014 12:00:00 AM,Bitumen,Development,184,09-24-2021 02:50:43 PM
346746,01-01-2014 12:00:00 AM,Gas,Development,139,09-24-2021 02:50:43 PM
346747,01-01-2014 12:00:00 AM,Gas,Exploratory,36,09-24-2021 02:50:43 PM
346748,02-01-2014 12:00:00 AM,Oil,Development,340,09-24-2021 02:50:43 PM
346749,02-01-2014 12:00:00 AM,Bitumen,Development,193,09-24-2021 02:50:43 PM
346750,02-01-2014 12:00:00 AM,Other,Exploratory,1,09-24-2021 02:50:43 PM
346751,02-01-2014 12:00:00 AM,Oil,Exploratory,23,09-24-2021 02:50:43 PM
346752,02-01-2014 12:00:00 AM,Gas,Exploratory,21,09-24-2021 02:50:43 PM
346753,02-01-2014 12:00:00 AM,Other,Development,143,09-24-2021 02:50:43 PM
346754,02-01-2014 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346755,02-01-2014 12:00:00 AM,Gas,Development,138,09-24-2021 02:50:43 PM
346756,03-01-2014 12:00:00 AM,Bitumen,Exploratory,2,09-24-2021 02:50:43 PM
346757,03-01-2014 12:00:00 AM,Oil,Development,262,09-24-2021 02:50:43 PM
346758,03-01-2014 12:00:00 AM,Gas,Development,118,09-24-2021 02:50:43 PM
346759,03-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346760,03-01-2014 12:00:00 AM,Other,Development,86,09-24-2021 02:50:43 PM
346761,03-01-2014 12:00:00 AM,Bitumen,Development,230,09-24-2021 02:50:43 PM
346762,03-01-2014 12:00:00 AM,Oil,Exploratory,39,09-24-2021 02:50:43 PM
346763,03-01-2014 12:00:00 AM,Gas,Exploratory,29,09-24-2021 02:50:43 PM
346764,04-01-2014 12:00:00 AM,Bitumen,Development,143,09-24-2021 02:50:43 PM
346765,04-01-2014 12:00:00 AM,Gas,Exploratory,32,09-24-2021 02:50:43 PM
346766,04-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346767,04-01-2014 12:00:00 AM,Other,Development,81,09-24-2021 02:50:43 PM
346768,04-01-2014 12:00:00 AM,Oil,Development,94,09-24-2021 02:50:43 PM
346769,04-01-2014 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346770,04-01-2014 12:00:00 AM,Gas,Development,62,09-24-2021 02:50:43 PM
346771,04-01-2014 12:00:00 AM,Oil,Exploratory,4,09-24-2021 02:50:43 PM
346772,05-01-2014 12:00:00 AM,Other,Development,25,09-24-2021 02:50:43 PM
346773,05-01-2014 12:00:00 AM,Bitumen,Development,158,09-24-2021 02:50:43 PM
346774,05-01-2014 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346775,05-01-2014 12:00:00 AM,Gas,Development,54,09-24-2021 02:50:43 PM
346776,05-01-2014 12:00:00 AM,Oil,Exploratory,8,09-24-2021 02:50:43 PM
346777,05-01-2014 12:00:00 AM,Oil,Development,64,09-24-2021 02:50:43 PM
346778,05-01-2014 12:00:00 AM,Gas,Exploratory,11,09-24-2021 02:50:43 PM
346779,05-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346780,06-01-2014 12:00:00 AM,Gas,Development,67,09-24-2021 02:50:43 PM
346781,06-01-2014 12:00:00 AM,Other,Development,58,09-24-2021 02:50:43 PM
346782,06-01-2014 12:00:00 AM,Oil,Development,151,09-24-2021 02:50:43 PM
346783,06-01-2014 12:00:00 AM,Bitumen,Development,107,09-24-2021 02:50:43 PM
346784,06-01-2014 12:00:00 AM,Oil,Exploratory,16,09-24-2021 02:50:43 PM
346785,06-01-2014 12:00:00 AM,Gas,Exploratory,16,09-24-2021 02:50:43 PM
346786,06-01-2014 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346787,06-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346788,07-01-2014 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346789,07-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346790,07-01-2014 12:00:00 AM,Gas,Exploratory,26,09-24-2021 02:50:43 PM
346791,07-01-2014 12:00:00 AM,Gas,Development,102,09-24-2021 02:50:43 PM
346792,07-01-2014 12:00:00 AM,Other,Development,64,09-24-2021 02:50:43 PM
346793,07-01-2014 12:00:00 AM,Oil,Exploratory,29,09-24-2021 02:50:43 PM
346794,07-01-2014 12:00:00 AM,Oil,Development,244,09-24-2021 02:50:43 PM
346795,07-01-2014 12:00:00 AM,Bitumen,Development,150,09-24-2021 02:50:43 PM
346796,08-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346797,08-01-2014 12:00:00 AM,Gas,Development,170,09-24-2021 02:50:43 PM
346798,08-01-2014 12:00:00 AM,Gas,Exploratory,23,09-24-2021 02:50:43 PM
346799,08-01-2014 12:00:00 AM,Other,Development,59,09-24-2021 02:50:43 PM
346800,08-01-2014 12:00:00 AM,Oil,Exploratory,30,09-24-2021 02:50:43 PM
346801,08-01-2014 12:00:00 AM,Bitumen,Exploratory,1,09-24-2021 02:50:43 PM
346802,08-01-2014 12:00:00 AM,Bitumen,Development,161,09-24-2021 02:50:43 PM
346803,08-01-2014 12:00:00 AM,Oil,Development,240,09-24-2021 02:50:43 PM
346804,09-01-2014 12:00:00 AM,Gas,Development,159,09-24-2021 02:50:43 PM
346805,09-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346806,09-01-2014 12:00:00 AM,Gas,Exploratory,24,09-24-2021 02:50:43 PM
346807,09-01-2014 12:00:00 AM,Bitumen,Development,173,09-24-2021 02:50:43 PM
346808,09-01-2014 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346809,09-01-2014 12:00:00 AM,Oil,Exploratory,20,09-24-2021 02:50:43 PM
346810,09-01-2014 12:00:00 AM,Oil,Development,222,09-24-2021 02:50:43 PM
346811,09-01-2014 12:00:00 AM,Other,Development,56,09-24-2021 02:50:43 PM
346812,10-01-2014 12:00:00 AM,Oil,Development,236,09-24-2021 02:50:43 PM
346813,10-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346814,10-01-2014 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346815,10-01-2014 12:00:00 AM,Other,Development,63,09-24-2021 02:50:43 PM
346816,10-01-2014 12:00:00 AM,Oil,Exploratory,24,09-24-2021 02:50:43 PM
346817,10-01-2014 12:00:00 AM,Bitumen,Development,174,09-24-2021 02:50:43 PM
346818,10-01-2014 12:00:00 AM,Gas,Exploratory,23,09-24-2021 02:50:43 PM
346819,10-01-2014 12:00:00 AM,Gas,Development,199,09-24-2021 02:50:43 PM
346820,11-01-2014 12:00:00 AM,Oil,Development,206,09-24-2021 02:50:43 PM
346821,11-01-2014 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346822,11-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346823,11-01-2014 12:00:00 AM,Gas,Development,164,09-24-2021 02:50:43 PM
346824,11-01-2014 12:00:00 AM,Bitumen,Development,218,09-24-2021 02:50:43 PM
346825,11-01-2014 12:00:00 AM,Other,Development,33,09-24-2021 02:50:43 PM
346826,11-01-2014 12:00:00 AM,Gas,Exploratory,28,09-24-2021 02:50:43 PM
346827,11-01-2014 12:00:00 AM,Oil,Exploratory,27,09-24-2021 02:50:43 PM
346828,12-01-2014 12:00:00 AM,Oil,Exploratory,25,09-24-2021 02:50:43 PM
346829,12-01-2014 12:00:00 AM,Other,Development,39,09-24-2021 02:50:43 PM
346830,12-01-2014 12:00:00 AM,Bitumen,Development,142,09-24-2021 02:50:43 PM
346831,12-01-2014 12:00:00 AM,Gas,Development,157,09-24-2021 02:50:43 PM
346832,12-01-2014 12:00:00 AM,Oil,Development,134,09-24-2021 02:50:43 PM
346833,12-01-2014 12:00:00 AM,Gas,Exploratory,26,09-24-2021 02:50:43 PM
346834,12-01-2014 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346835,12-01-2014 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346836,01-01-2015 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346837,01-01-2015 12:00:00 AM,Oil,Development,131,09-24-2021 02:50:43 PM
346838,01-01-2015 12:00:00 AM,Oil,Exploratory,16,09-24-2021 02:50:43 PM
346839,01-01-2015 12:00:00 AM,Bitumen,Development,107,09-24-2021 02:50:43 PM
346840,01-01-2015 12:00:00 AM,Gas,Development,166,09-24-2021 02:50:43 PM
346841,01-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346842,01-01-2015 12:00:00 AM,Gas,Exploratory,39,09-24-2021 02:50:43 PM
346843,01-01-2015 12:00:00 AM,Other,Development,117,09-24-2021 02:50:43 PM
346844,02-01-2015 12:00:00 AM,Oil,Exploratory,11,09-24-2021 02:50:43 PM
346845,02-01-2015 12:00:00 AM,Gas,Development,139,09-24-2021 02:50:43 PM
346846,02-01-2015 12:00:00 AM,Other,Exploratory,2,09-24-2021 02:50:43 PM
346847,02-01-2015 12:00:00 AM,Bitumen,Development,40,09-24-2021 02:50:43 PM
346848,02-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346849,02-01-2015 12:00:00 AM,Oil,Development,72,09-24-2021 02:50:43 PM
346850,02-01-2015 12:00:00 AM,Gas,Exploratory,20,09-24-2021 02:50:43 PM
346851,02-01-2015 12:00:00 AM,Other,Development,87,09-24-2021 02:50:43 PM
346852,03-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346853,03-01-2015 12:00:00 AM,Gas,Exploratory,20,09-24-2021 02:50:43 PM
346854,03-01-2015 12:00:00 AM,Gas,Development,68,09-24-2021 02:50:43 PM
346855,03-01-2015 12:00:00 AM,Other,Development,39,09-24-2021 02:50:43 PM
346856,03-01-2015 12:00:00 AM,Oil,Development,23,09-24-2021 02:50:43 PM
346857,03-01-2015 12:00:00 AM,Oil,Exploratory,6,09-24-2021 02:50:43 PM
346858,03-01-2015 12:00:00 AM,Bitumen,Development,58,09-24-2021 02:50:43 PM
346859,03-01-2015 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346860,04-01-2015 12:00:00 AM,Other,Development,28,09-24-2021 02:50:43 PM
346861,04-01-2015 12:00:00 AM,Gas,Exploratory,9,09-24-2021 02:50:43 PM
346862,04-01-2015 12:00:00 AM,Oil,Exploratory,2,09-24-2021 02:50:43 PM
346863,04-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346864,04-01-2015 12:00:00 AM,Bitumen,Development,35,09-24-2021 02:50:43 PM
346865,04-01-2015 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346866,04-01-2015 12:00:00 AM,Oil,Development,4,09-24-2021 02:50:43 PM
346867,04-01-2015 12:00:00 AM,Gas,Development,37,09-24-2021 02:50:43 PM
346868,05-01-2015 12:00:00 AM,Gas,Development,39,09-24-2021 02:50:43 PM
346869,05-01-2015 12:00:00 AM,Other,Development,21,09-24-2021 02:50:43 PM
346870,05-01-2015 12:00:00 AM,Oil,Development,29,09-24-2021 02:50:43 PM
346871,05-01-2015 12:00:00 AM,Oil,Exploratory,1,09-24-2021 02:50:43 PM
346872,05-01-2015 12:00:00 AM,Gas,Exploratory,7,09-24-2021 02:50:43 PM
346873,05-01-2015 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346874,05-01-2015 12:00:00 AM,Bitumen,Development,32,09-24-2021 02:50:43 PM
346875,05-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346876,06-01-2015 12:00:00 AM,Oil,Development,70,09-24-2021 02:50:43 PM
346877,06-01-2015 12:00:00 AM,Bitumen,Exploratory,0,09-24-2021 02:50:43 PM
346878,06-01-2015 12:00:00 AM,Bitumen,Development,66,09-24-2021 02:50:43 PM
346879,06-01-2015 12:00:00 AM,Other,Development,21,09-24-2021 02:50:43 PM
346880,06-01-2015 12:00:00 AM,Gas,Development,39,09-24-2021 02:50:43 PM
346881,06-01-2015 12:00:00 AM,Gas,Exploratory,6,09-24-2021 02:50:43 PM
346882,06-01-2015 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346883,06-01-2015 12:00:00 AM,Oil,Exploratory,3,09-24-2021 02:50:43 PM
346884,07-01-2015 12:00:00 AM,Other,Development,28,09-24-2021 02:50:43 PM
346885,07-01-2015 12:00:00 AM,Gas,Exploratory,7,09-24-2021 02:50:43 PM
346886,07-01-2015 12:00:00 AM,Oil,Exploratory,8,09-24-2021 02:50:43 PM
346887,07-01-2015 12:00:00 AM,Other,Exploratory,0,09-24-2021 02:50:43 PM
346888,07-01-2015 12:00:00 AM,Oil,Development,99,09-24-2021 02:50:43 PM
346889,07-01-2015 12:00:00 AM,Gas,Development,85,09-24-2021 02:50:43 PM
346890,07-01-2015 12:00:00 AM,Bitumen,Development,111,09-24-2021 02:50:43 PM
